000: Acc-tr:  58.58, Acc-val:  57.12, L-tr: 1.1676, L-val: 1.2036
157: Acc-tr: 100.00, Acc-val:  86.58, L-tr: 0.0011, L-val: 0.5793
158: Acc-tr: 100.00, Acc-val:  86.47, L-tr: 0.0010, L-val: 0.5840
159: Acc-tr: 100.00, Acc-val:  86.67, L-tr: 0.0009, L-val: 0.5887
160: Acc-tr: 100.00, Acc-val:  86.50, L-tr: 0.0009, L-val: 0.5848
161: Acc-tr: 100.00, Acc-val:  86.45, L-tr: 0.0008, L-val: 0.5886
162: Acc-tr: 100.00, Acc-val:  86.70, L-tr: 0.0008, L-val: 0.5853
163: Acc-tr: 100.00, Acc-val:  86.64, L-tr: 0.0007, L-val: 0.5873
164: Acc-tr: 100.00, Acc-val:  86.60, L-tr: 0.0007, L-val: 0.5860
165: Acc-tr: 100.00, Acc-val:  86.63, L-tr: 0.0007, L-val: 0.5863
166: Acc-tr: 100.00, Acc-val:  86.75, L-tr: 0.0006, L-val: 0.5854
167: Acc-tr: 100.00, Acc-val:  86.75, L-tr: 0.0007, L-val: 0.5860
168: Acc-tr: 100.00, Acc-val:  86.71, L-tr: 0.0006, L-val: 0.5897
169: Acc-tr: 100.00, Acc-val:  86.72, L-tr: 0.0006, L-val: 0.5836
170: Acc-tr: 100.00, Acc-val:  86.79, L-tr: 0.0006, L-val: 0.5857
171: Acc-tr: 100.00, Acc-val:  86.70, L-tr: 0.0006, L-val: 0.5839
172: Acc-tr: 100.00, Acc-val:  86.77, L-tr: 0.0006, L-val: 0.5835
173: Acc-tr: 100.00, Acc-val:  86.65, L-tr: 0.0006, L-val: 0.5794
174: Acc-tr: 100.00, Acc-val:  86.69, L-tr: 0.0005, L-val: 0.5842
175: Acc-tr: 100.00, Acc-val:  86.87, L-tr: 0.0005, L-val: 0.5844
176: Acc-tr: 100.00, Acc-val:  86.79, L-tr: 0.0005, L-val: 0.5840
177: Acc-tr: 100.00, Acc-val:  86.74, L-tr: 0.0005, L-val: 0.5831
178: Acc-tr: 100.00, Acc-val:  86.73, L-tr: 0.0005, L-val: 0.5814
179: Acc-tr: 100.00, Acc-val:  86.62, L-tr: 0.0005, L-val: 0.5799
180: Acc-tr: 100.00, Acc-val:  86.84, L-tr: 0.0005, L-val: 0.5816
181: Acc-tr: 100.00, Acc-val:  86.71, L-tr: 0.0005, L-val: 0.5772
182: Acc-tr: 100.00, Acc-val:  86.69, L-tr: 0.0005, L-val: 0.5798
183: Acc-tr: 100.00, Acc-val:  86.72, L-tr: 0.0005, L-val: 0.5793
184: Acc-tr: 100.00, Acc-val:  86.61, L-tr: 0.0005, L-val: 0.5803
185: Acc-tr: 100.00, Acc-val:  86.81, L-tr: 0.0005, L-val: 0.5746
186: Acc-tr: 100.00, Acc-val:  86.64, L-tr: 0.0005, L-val: 0.5738
187: Acc-tr: 100.00, Acc-val:  86.67, L-tr: 0.0005, L-val: 0.5728
188: Acc-tr: 100.00, Acc-val:  86.76, L-tr: 0.0005, L-val: 0.5755
189: Acc-tr: 100.00, Acc-val:  86.82, L-tr: 0.0005, L-val: 0.5709
190: Acc-tr: 100.00, Acc-val:  86.67, L-tr: 0.0005, L-val: 0.5721
191: Acc-tr: 100.00, Acc-val:  86.67, L-tr: 0.0005, L-val: 0.5766
192: Acc-tr: 100.00, Acc-val:  86.75, L-tr: 0.0005, L-val: 0.5734
193: Acc-tr: 100.00, Acc-val:  86.71, L-tr: 0.0005, L-val: 0.5792
194: Acc-tr: 100.00, Acc-val:  86.70, L-tr: 0.0005, L-val: 0.5719
195: Acc-tr: 100.00, Acc-val:  86.84, L-tr: 0.0005, L-val: 0.5687
196: Acc-tr: 100.00, Acc-val:  86.80, L-tr: 0.0005, L-val: 0.5695
197: Acc-tr: 100.00, Acc-val:  86.87, L-tr: 0.0005, L-val: 0.5695
198: Acc-tr: 100.00, Acc-val:  86.72, L-tr: 0.0004, L-val: 0.5696
199: Acc-tr: 100.00, Acc-val:  86.73, L-tr: 0.0005, L-val: 0.5651
200: Acc-tr: 100.00, Acc-val:  86.73, L-tr: 0.0005, L-val: 0.5697
201: Acc-tr: 100.00, Acc-val:  86.81, L-tr: 0.0005, L-val: 0.5672
202: Acc-tr: 100.00, Acc-val:  86.79, L-tr: 0.0005, L-val: 0.5671
203: Acc-tr: 100.00, Acc-val:  86.78, L-tr: 0.0005, L-val: 0.5656
204: Acc-tr: 100.00, Acc-val:  86.77, L-tr: 0.0005, L-val: 0.5631
205: Acc-tr: 100.00, Acc-val:  86.78, L-tr: 0.0005, L-val: 0.5657
206: Acc-tr: 100.00, Acc-val:  86.85, L-tr: 0.0005, L-val: 0.5656
207: Acc-tr: 100.00, Acc-val:  86.76, L-tr: 0.0005, L-val: 0.5617
208: Acc-tr: 100.00, Acc-val:  86.75, L-tr: 0.0005, L-val: 0.5635
209: Acc-tr: 100.00, Acc-val:  86.81, L-tr: 0.0004, L-val: 0.5662
210: Acc-tr: 100.00, Acc-val:  86.77, L-tr: 0.0005, L-val: 0.5592
211: Acc-tr: 100.00, Acc-val:  86.79, L-tr: 0.0005, L-val: 0.5620
212: Acc-tr: 100.00, Acc-val:  86.73, L-tr: 0.0004, L-val: 0.5637
213: Acc-tr: 100.00, Acc-val:  86.75, L-tr: 0.0004, L-val: 0.5611
214: Acc-tr: 100.00, Acc-val:  86.85, L-tr: 0.0004, L-val: 0.5600
215: Acc-tr: 100.00, Acc-val:  86.81, L-tr: 0.0004, L-val: 0.5614
216: Acc-tr: 100.00, Acc-val:  86.80, L-tr: 0.0004, L-val: 0.5617
217: Acc-tr: 100.00, Acc-val:  86.65, L-tr: 0.0005, L-val: 0.5566
218: Acc-tr: 100.00, Acc-val:  86.85, L-tr: 0.0005, L-val: 0.5594
219: Acc-tr: 100.00, Acc-val:  86.71, L-tr: 0.0005, L-val: 0.5587
220: Acc-tr: 100.00, Acc-val:  86.72, L-tr: 0.0005, L-val: 0.5540
221: Acc-tr: 100.00, Acc-val:  86.73, L-tr: 0.0005, L-val: 0.5543
222: Acc-tr: 100.00, Acc-val:  86.71, L-tr: 0.0005, L-val: 0.5560
223: Acc-tr: 100.00, Acc-val:  86.94, L-tr: 0.0005, L-val: 0.5551
224: Acc-tr: 100.00, Acc-val:  86.86, L-tr: 0.0004, L-val: 0.5568
225: Acc-tr: 100.00, Acc-val:  86.67, L-tr: 0.0004, L-val: 0.5560
226: Acc-tr: 100.00, Acc-val:  86.78, L-tr: 0.0004, L-val: 0.5571
227: Acc-tr: 100.00, Acc-val:  86.71, L-tr: 0.0005, L-val: 0.5540
228: Acc-tr: 100.00, Acc-val:  86.69, L-tr: 0.0005, L-val: 0.5512
229: Acc-tr: 100.00, Acc-val:  86.85, L-tr: 0.0004, L-val: 0.5537
230: Acc-tr: 100.00, Acc-val:  86.72, L-tr: 0.0005, L-val: 0.5517
231: Acc-tr: 100.00, Acc-val:  86.70, L-tr: 0.0004, L-val: 0.5561
232: Acc-tr: 100.00, Acc-val:  86.73, L-tr: 0.0004, L-val: 0.5544
233: Acc-tr: 100.00, Acc-val:  86.74, L-tr: 0.0005, L-val: 0.5521
234: Acc-tr: 100.00, Acc-val:  86.72, L-tr: 0.0005, L-val: 0.5573
235: Acc-tr: 100.00, Acc-val:  86.81, L-tr: 0.0004, L-val: 0.5588
236: Acc-tr: 100.00, Acc-val:  86.77, L-tr: 0.0005, L-val: 0.5522
237: Acc-tr: 100.00, Acc-val:  86.78, L-tr: 0.0004, L-val: 0.5553
238: Acc-tr: 100.00, Acc-val:  86.77, L-tr: 0.0005, L-val: 0.5523
239: Acc-tr: 100.00, Acc-val:  86.73, L-tr: 0.0005, L-val: 0.5544
240: Acc-tr: 100.00, Acc-val:  86.72, L-tr: 0.0005, L-val: 0.5529
241: Acc-tr: 100.00, Acc-val:  86.77, L-tr: 0.0005, L-val: 0.5528
242: Acc-tr: 100.00, Acc-val:  86.82, L-tr: 0.0004, L-val: 0.5570
243: Acc-tr: 100.00, Acc-val:  86.72, L-tr: 0.0005, L-val: 0.5486
244: Acc-tr: 100.00, Acc-val:  86.82, L-tr: 0.0005, L-val: 0.5558
245: Acc-tr: 100.00, Acc-val:  86.83, L-tr: 0.0004, L-val: 0.5540
246: Acc-tr: 100.00, Acc-val:  86.81, L-tr: 0.0005, L-val: 0.5522
247: Acc-tr: 100.00, Acc-val:  86.83, L-tr: 0.0005, L-val: 0.5534
248: Acc-tr: 100.00, Acc-val:  86.76, L-tr: 0.0005, L-val: 0.5514
249: Acc-tr: 100.00, Acc-val:  86.74, L-tr: 0.0004, L-val: 0.5583
250: Acc-tr: 100.00, Acc-val:  86.78, L-tr: 0.0005, L-val: 0.5537
251: Acc-tr: 100.00, Acc-val:  86.83, L-tr: 0.0005, L-val: 0.5500
252: Acc-tr: 100.00, Acc-val:  86.77, L-tr: 0.0005, L-val: 0.5511
253: Acc-tr: 100.00, Acc-val:  86.73, L-tr: 0.0005, L-val: 0.5537
254: Acc-tr: 100.00, Acc-val:  86.74, L-tr: 0.0004, L-val: 0.5554
255: Acc-tr: 100.00, Acc-val:  86.74, L-tr: 0.0004, L-val: 0.5549
256: Acc-tr: 100.00, Acc-val:  86.74, L-tr: 0.0004, L-val: 0.5517
257: Acc-tr: 100.00, Acc-val:  86.79, L-tr: 0.0005, L-val: 0.5513
258: Acc-tr: 100.00, Acc-val:  86.72, L-tr: 0.0004, L-val: 0.5536
259: Acc-tr: 100.00, Acc-val:  86.84, L-tr: 0.0004, L-val: 0.5532
260: Acc-tr: 100.00, Acc-val:  86.77, L-tr: 0.0004, L-val: 0.5524
261: Acc-tr: 100.00, Acc-val:  86.69, L-tr: 0.0004, L-val: 0.5532
262: Acc-tr: 100.00, Acc-val:  86.84, L-tr: 0.0004, L-val: 0.5514
263: Acc-tr: 100.00, Acc-val:  86.85, L-tr: 0.0004, L-val: 0.5540
264: Acc-tr: 100.00, Acc-val:  86.83, L-tr: 0.0004, L-val: 0.5520
265: Acc-tr: 100.00, Acc-val:  86.78, L-tr: 0.0005, L-val: 0.5516
266: Acc-tr: 100.00, Acc-val:  86.77, L-tr: 0.0005, L-val: 0.5529
267: Acc-tr: 100.00, Acc-val:  86.80, L-tr: 0.0004, L-val: 0.5521
268: Acc-tr: 100.00, Acc-val:  86.86, L-tr: 0.0005, L-val: 0.5505
269: Acc-tr: 100.00, Acc-val:  86.75, L-tr: 0.0005, L-val: 0.5531
270: Acc-tr: 100.00, Acc-val:  86.82, L-tr: 0.0005, L-val: 0.5483
271: Acc-tr: 100.00, Acc-val:  86.79, L-tr: 0.0005, L-val: 0.5497
272: Acc-tr: 100.00, Acc-val:  86.78, L-tr: 0.0004, L-val: 0.5536
273: Acc-tr: 100.00, Acc-val:  86.78, L-tr: 0.0004, L-val: 0.5544
274: Acc-tr: 100.00, Acc-val:  86.87, L-tr: 0.0004, L-val: 0.5542
275: Acc-tr: 100.00, Acc-val:  86.73, L-tr: 0.0005, L-val: 0.5557
276: Acc-tr: 100.00, Acc-val:  86.79, L-tr: 0.0005, L-val: 0.5540
277: Acc-tr: 100.00, Acc-val:  86.76, L-tr: 0.0005, L-val: 0.5537
278: Acc-tr: 100.00, Acc-val:  86.85, L-tr: 0.0005, L-val: 0.5503
279: Acc-tr: 100.00, Acc-val:  86.82, L-tr: 0.0005, L-val: 0.5516
280: Acc-tr: 100.00, Acc-val:  86.84, L-tr: 0.0004, L-val: 0.5543
281: Acc-tr: 100.00, Acc-val:  86.85, L-tr: 0.0005, L-val: 0.5511
282: Acc-tr: 100.00, Acc-val:  86.84, L-tr: 0.0004, L-val: 0.5508
283: Acc-tr: 100.00, Acc-val:  86.79, L-tr: 0.0005, L-val: 0.5508
284: Acc-tr: 100.00, Acc-val:  86.75, L-tr: 0.0005, L-val: 0.5507
285: Acc-tr: 100.00, Acc-val:  86.86, L-tr: 0.0005, L-val: 0.5507
286: Acc-tr: 100.00, Acc-val:  86.90, L-tr: 0.0005, L-val: 0.5482
287: Acc-tr: 100.00, Acc-val:  86.83, L-tr: 0.0004, L-val: 0.5526
288: Acc-tr: 100.00, Acc-val:  86.72, L-tr: 0.0005, L-val: 0.5520
289: Acc-tr: 100.00, Acc-val:  86.85, L-tr: 0.0005, L-val: 0.5491
290: Acc-tr: 100.00, Acc-val:  86.85, L-tr: 0.0004, L-val: 0.5535
291: Acc-tr: 100.00, Acc-val:  86.74, L-tr: 0.0005, L-val: 0.5522
292: Acc-tr: 100.00, Acc-val:  86.72, L-tr: 0.0004, L-val: 0.5493
293: Acc-tr: 100.00, Acc-val:  86.88, L-tr: 0.0005, L-val: 0.5491
294: Acc-tr: 100.00, Acc-val:  86.80, L-tr: 0.0005, L-val: 0.5509
295: Acc-tr: 100.00, Acc-val:  86.79, L-tr: 0.0004, L-val: 0.5536
296: Acc-tr: 100.00, Acc-val:  86.80, L-tr: 0.0004, L-val: 0.5556
297: Acc-tr: 100.00, Acc-val:  86.78, L-tr: 0.0005, L-val: 0.5500
298: Acc-tr: 100.00, Acc-val:  86.77, L-tr: 0.0005, L-val: 0.5513
299: Acc-tr: 100.00, Acc-val:  86.95, L-tr: 0.0004, L-val: 0.5524
